,Ids,Labels
3499,2e698c034_2020-11-23_8,1
3500,2e6992894_2020-11-27_6,1
3501,2e698d7a4_2020-11-28_16,1
3502,2e68e877c_2020-11-25_16,1
3503,2e698d644_2020-11-24_8,1
3504,2e698dce4_2020-11-23_9,1
3505,2e699a664_2020-11-27_18,1
3506,2e698e6f4_2020-11-29_10,1
3507,2e699ae44_2020-11-24_17,1
3508,2e6999f0c_2020-11-27_17,1
3509,2e698f0fc_2020-11-29_11,1
3510,2e69e9204_2020-11-24_7,1
3511,2e68e643c_2020-11-26_16,1
3512,2e69e8e04_2020-11-26_14,1
3513,2e69cf57c_2020-11-28_10,1
3514,2e69930d4_2020-11-28_0,1
3515,2e68dd39c_2020-11-27_14,1
3516,2e699a614_2020-11-24_16,1
3517,2e6992f24_2020-11-26_17,1
3518,2e69eca44_2020-11-27_4,1
3519,2e698d7b4_2020-11-26_20,1
3520,2e68e7ddc_2020-11-27_13,0
3521,2e69e89cc_2020-11-26_18,1
3522,2e68e5e04_2020-11-25_4,0
3523,2e698e634_2020-11-27_15,1
3524,2e698c844_2020-11-25_7,0
3525,2e698fe5c_2020-11-23_9,1
3526,2e69ec7e4_2020-11-24_3,1
3527,2e698c3d4_2020-11-25_18,1
3528,2e698becc_2020-11-24_10,1
3529,2e69c404c_2020-11-24_19,1
3530,2e6990494_2020-11-26_16,1
3531,2e69f2d4c_2020-11-28_10,1
3532,2e698bf14_2020-11-23_15,1
3533,2e69e8dfc_2020-11-28_18,1
3534,2e68dd404_2020-11-29_18,1
3535,2e69c42e4_2020-11-23_8,1
3536,2e698bb74_2020-11-29_8,1
3537,2e698dc7c_2020-11-28_3,0
3538,2e68e6684_2020-11-27_13,1
3539,2e698d874_2020-11-27_17,1
3540,2e69ee5ac_2020-11-24_11,1
3541,2e69ec3c4_2020-11-29_19,1
3542,2e698d1dc_2020-11-26_9,1
3543,2e69c5b8c_2020-11-23_3,1
3544,2e699a66c_2020-11-23_22,1
3545,2e69c8af4_2020-11-29_21,1
3546,2e698c23c_2020-11-25_19,1
3547,2e69c41d4_2020-11-27_17,1
3548,2e698d80c_2020-11-28_19,1
3549,2e698cf9c_2020-11-25_17,1
3550,2e698bec4_2020-11-27_17,1
3551,2e68e67c4_2020-11-28_17,1
3552,2e69ea79c_2020-11-29_23,1
3553,2e698fb04_2020-11-27_17,1
3554,2e699a68c_2020-11-28_18,1
3555,2e68e6e24_2020-11-29_13,1
3556,2e69eea64_2020-11-28_14,1
3557,2e699adec_2020-11-24_14,0
3558,2e69c4f4c_2020-11-27_3,1
3559,2e68e63ac_2020-11-27_20,1
3560,2e68e67ec_2020-11-27_14,1
3561,2e698bb84_2020-11-28_18,1
3562,2e68e86f4_2020-11-29_17,1
3563,2e698f074_2020-11-29_11,1
3564,2e698bbd4_2020-11-26_7,0
3565,2e698c234_2020-11-29_15,1
3566,2e698cfcc_2020-11-28_9,1
3567,2e698ddb4_2020-11-24_20,1
3568,2e69ef474_2020-11-25_11,1
3569,2e698e52c_2020-11-26_9,1
3570,2e698d7ac_2020-11-26_11,1
3571,2e69c442c_2020-11-27_3,1
3572,2e698bc7c_2020-11-23_19,1
3573,2e69ea8c4_2020-11-24_9,1
3574,2e69ef144_2020-11-27_17,1
3575,2e698e68c_2020-11-26_14,1
3576,2e68e88cc_2020-11-28_17,1
3577,2e6992c5c_2020-11-28_15,1
3578,2e699a144_2020-11-29_15,1
3579,2e698ec64_2020-11-23_17,1
3580,2e698fa4c_2020-11-26_19,1
3581,2e68e81a4_2020-11-24_17,1
3582,2e69c4c1c_2020-11-28_20,1
3583,2e69ec114_2020-11-28_8,1
3584,2e69e8954_2020-11-25_16,1
3585,2e69e9274_2020-11-28_15,1
3586,2e699396c_2020-11-27_16,1
3587,2e68e6e2c_2020-11-23_18,1
3588,2e698d4ac_2020-11-28_15,1
3589,2e698b96c_2020-11-25_12,1
3590,2e698cf1c_2020-11-28_6,0
3591,2e698960c_2020-11-28_8,1
3592,2e69c4054_2020-11-25_21,1
3593,2e68e8bec_2020-11-24_14,1
3594,2e69852ec_2020-11-26_6,0
3595,2e68e8804_2020-11-26_16,1
3596,2e69ee68c_2020-11-26_11,1
3597,2e699a1cc_2020-11-28_17,1
3598,2e69c47c4_2020-11-26_7,1
3599,2e68e869c_2020-11-26_17,1
3600,2e68e8684_2020-11-24_17,1
3601,2e69c8bac_2020-11-29_14,1
3602,2e68e87d4_2020-11-28_1,0
3603,2e6994a3c_2020-11-26_14,1
3604,2e69ef154_2020-11-28_21,1
3605,2e68e64e4_2020-11-26_13,1
3606,2e68e636c_2020-11-26_18,1
3607,2e68e6e04_2020-11-29_10,1
3608,2e68e6654_2020-11-28_16,1
3609,2e698c33c_2020-11-25_13,1
3610,2e68e6284_2020-11-24_4,0
3611,2e68e7b4c_2020-11-26_11,1
3612,2e69c47f4_2020-11-24_22,1
3613,2e699a1cc_2020-11-29_17,1
3614,2e698a4d4_2020-11-26_8,1
3615,2e68e6b5c_2020-11-28_14,1
3616,2e698c14c_2020-11-28_15,1
3617,2e698e354_2020-11-25_1,0
3618,2e68e86cc_2020-11-26_17,1
3619,2e69c8bfc_2020-11-29_18,1
3620,2e69eea34_2020-11-23_16,1
3621,2e69ef4ac_2020-11-27_9,1
3622,2e698c6dc_2020-11-24_9,1
3623,2e68c2d7c_2020-11-25_21,1
3624,2e698c7b4_2020-11-25_20,1
3625,2e69c422c_2020-11-28_19,1
3626,2e68e67ec_2020-11-26_18,1
3627,2e68e8be4_2020-11-25_15,1
3628,2e69ee454_2020-11-28_17,1
3629,2e69ec72c_2020-11-26_8,1
3630,2e68e66ac_2020-11-28_14,1
3631,2e698eb7c_2020-11-28_15,1
3632,2e68e82fc_2020-11-28_14,0
3633,2e69ec634_2020-11-29_10,1
3634,2e68e8134_2020-11-26_1,0
3635,2e699217c_2020-11-28_17,1
3636,2e68e862c_2020-11-29_16,1
3637,2e698eb64_2020-11-28_15,1
3638,2e68e6684_2020-11-26_12,1
3639,2e69c5b84_2020-11-28_10,1
3640,2e68e62fc_2020-11-28_14,1
3641,2e698eb9c_2020-11-28_14,1
3642,2e6994a6c_2020-11-29_8,1
3643,2e6994a64_2020-11-28_12,1
3644,2e68dd3ac_2020-11-27_17,1
3645,2e6992d7c_2020-11-28_10,1
3646,2e68e651c_2020-11-24_15,1
3647,2e698d4cc_2020-11-26_7,0
3648,2e68e644c_2020-11-27_14,1
3649,2e699237c_2020-11-27_19,1
3650,2e69eb58c_2020-11-24_6,1
3651,2e69ebe74_2020-11-29_8,1
3652,2e698c1cc_2020-11-26_19,1
3653,2e6988eac_2020-11-29_14,1
3654,2e68e8ee4_2020-11-25_23,1
3655,2e6984ee4_2020-11-28_14,1
3656,2e698bb1c_2020-11-28_15,1
3657,2e698b96c_2020-11-24_18,1
3658,2e68e68ac_2020-11-28_19,1
3659,2e68e6344_2020-11-25_21,1
3660,2e6985424_2020-11-25_15,1
3661,2e698de94_2020-11-25_19,1
3662,2e6984c7c_2020-11-26_15,1
3663,2e6992cf4_2020-11-28_13,1
3664,2e698d7ac_2020-11-25_18,1
3665,2e69c8be4_2020-11-29_19,1
3666,2e6999e4c_2020-11-29_23,1
3667,2e69e8874_2020-11-28_17,1
3668,2e68ef544_2020-11-27_14,1
3669,2e68e6f3c_2020-11-26_1,0
3670,2e68e6ca4_2020-11-28_17,1
3671,2e6984f84_2020-11-29_17,1
3672,2e6985454_2020-11-27_18,1
3673,2e68ef4dc_2020-11-25_23,1
3674,2e68dd3ac_2020-11-27_14,0
3675,2e68ef4fc_2020-11-28_9,1
3676,2e699a68c_2020-11-24_16,1
3677,2e68e6224_2020-11-28_21,1
3678,2e698e794_2020-11-27_16,1
3679,2e69e8e7c_2020-11-23_8,1
3680,2e69ec99c_2020-11-25_13,1
3681,2e68e89c4_2020-11-28_18,1
3682,2e69ea654_2020-11-29_17,1
3683,2e69c5cec_2020-11-28_9,1
3684,2e68e8bfc_2020-11-27_18,1
3685,2e698c71c_2020-11-26_7,1
3686,2e68e874c_2020-11-28_15,0
3687,2e698b8e4_2020-11-27_10,1
3688,2e698e35c_2020-11-28_18,1
3689,2e699a10c_2020-11-23_17,1
3690,2e6999e1c_2020-11-27_0,1
3691,2e69c5b1c_2020-11-25_20,1
3692,2e698c8ac_2020-11-27_19,1
3693,2e69920d4_2020-11-28_19,1
3694,2e68e7de4_2020-11-24_17,1
3695,2e68e66cc_2020-11-28_8,1
3696,2e68e64ac_2020-11-24_6,0
3697,2e69ec3c4_2020-11-23_19,1
3698,2e69c41c4_2020-11-25_18,1
3699,2e698ebac_2020-11-29_16,1
3700,2e698eba4_2020-11-28_11,1
3701,2e68e4294_2020-11-27_20,1
3702,2e6a20c3c_2020-11-29_16,1
3703,2e698d1bc_2020-11-27_14,1
3704,2e69ec804_2020-11-28_8,1
3705,2e698d86c_2020-11-24_13,1
3706,2e699a1bc_2020-11-24_17,1
3707,2e69c67c4_2020-11-29_16,1
3708,2e698e7ac_2020-11-27_22,1
3709,2e69ebd7c_2020-11-26_7,1
3710,2e6994a24_2020-11-23_8,1
3711,2e68e643c_2020-11-24_3,0
3712,2e698e43c_2020-11-28_19,1
3713,2e698e52c_2020-11-29_14,1
3714,2e68e7ba4_2020-11-24_23,1
3715,2e699a144_2020-11-28_17,1
3716,2e68dd384_2020-11-26_13,1
3717,2e68e816c_2020-11-27_17,1
3718,2e69ec3dc_2020-11-26_8,1
3719,2e68e63a4_2020-11-25_1,0
3720,2e69894dc_2020-11-27_18,1
3721,2e68e62cc_2020-11-26_9,1
3722,2e69c8bbc_2020-11-28_16,1
3723,2e69910f4_2020-11-23_16,1
3724,2e69e9144_2020-11-28_14,1
3725,2e69ef12c_2020-11-28_13,1
3726,2e69920d4_2020-11-27_23,1
3727,2e6999fac_2020-11-29_12,1
3728,2e68e8bbc_2020-11-24_10,1
3729,2e698fcec_2020-11-25_11,1
3730,2e69eea5c_2020-11-25_16,1
3731,2e69c47c4_2020-11-28_10,1
3732,2e68e67c4_2020-11-27_11,1
3733,2e698cfc4_2020-11-27_21,1
3734,2e6984934_2020-11-24_15,1
3735,2e698ebdc_2020-11-26_16,1
3736,2e69928dc_2020-11-28_15,1
3737,2e698bc64_2020-11-28_16,1
3738,2e69894dc_2020-11-29_22,1
3739,2e68ef53c_2020-11-26_17,1
3740,2e698d4ac_2020-11-27_9,1
3741,2e69e93a4_2020-11-28_15,1
3742,2e698e374_2020-11-27_1,0
3743,2e69c5c24_2020-11-29_0,1
3744,2e69eea5c_2020-11-26_16,1
3745,2e698fe1c_2020-11-23_16,1
3746,2e698f074_2020-11-29_15,1
3747,2e6993b74_2020-11-23_7,1
3748,2e68e842c_2020-11-23_8,1
3749,2e6994a9c_2020-11-25_4,1
3750,2e68e644c_2020-11-26_23,1
3751,2e698c8fc_2020-11-28_13,1
3752,2e68e62fc_2020-11-29_13,1
3753,2e699a1cc_2020-11-26_17,1
3754,2e698c8bc_2020-11-25_18,1
3755,2e698d034_2020-11-23_7,0
3756,2e68e7ce4_2020-11-25_17,1
3757,2e68e67dc_2020-11-24_9,1
3758,2e68e7d6c_2020-11-27_17,1
3759,2e698e364_2020-11-23_7,0
3760,2e698bbbc_2020-11-28_8,1
3761,2e699a664_2020-11-25_17,1
3762,2e68ef37c_2020-11-25_5,0
3763,2e68e7b64_2020-11-28_5,0
3764,2e6991a7c_2020-11-29_21,1
3765,2e68e8734_2020-11-28_11,0
3766,2e68e8cbc_2020-11-26_11,1
3767,2e68e7b1c_2020-11-29_23,1
3768,2e698bec4_2020-11-24_10,1
3769,2e6999fac_2020-11-29_19,1
3770,2e69c8bbc_2020-11-29_15,1
3771,2e698c1cc_2020-11-28_15,1
3772,2e69ec7dc_2020-11-28_14,1
3773,2e68e863c_2020-11-25_15,1
3774,2e699aebc_2020-11-28_17,1
3775,2e6993494_2020-11-28_13,1
3776,2e68e6f74_2020-11-28_20,1
3777,2e698dc9c_2020-11-23_0,0
3778,2e69e8874_2020-11-29_16,1
3779,2e68e64d4_2020-11-29_12,1
3780,2e68e6e04_2020-11-28_17,1
3781,2e6991914_2020-11-26_18,1
3782,2e68e5dcc_2020-11-28_19,1
3783,2e68e7d24_2020-11-26_18,1
3784,2e699250c_2020-11-27_15,1
3785,2e69c43dc_2020-11-24_10,1
3786,2e68e7c0c_2020-11-24_8,1
3787,2e698d844_2020-11-28_14,1
3788,2e69ee68c_2020-11-23_3,0
3789,2e6985334_2020-11-26_15,1
3790,2e68e6084_2020-11-24_0,0
3791,2e698dce4_2020-11-27_8,1
3792,2e698dcc4_2020-11-27_10,1
3793,2e6999e3c_2020-11-28_15,1
3794,2e68dd384_2020-11-23_13,1
3795,2e68e1354_2020-11-28_10,1
3796,2e698c234_2020-11-23_17,1
3797,2e698e83c_2020-11-29_8,1
3798,2e69eb7f4_2020-11-25_17,1
3799,2e68e67fc_2020-11-27_16,1
3800,2e68e637c_2020-11-28_20,1
3801,2e69e89cc_2020-11-27_7,1
3802,2e69928c4_2020-11-28_13,1
3803,2e69e93b4_2020-11-25_17,1
3804,2e68e6b14_2020-11-24_19,1
3805,2e698fb04_2020-11-28_18,1
3806,2e699281c_2020-11-24_14,1
3807,2e68e8294_2020-11-27_9,0
3808,2e69ef134_2020-11-27_12,1
3809,2e69ee454_2020-11-26_10,1
3810,2e698b964_2020-11-27_14,1
3811,2e68e61fc_2020-11-29_9,1
3812,2e69e8e7c_2020-11-28_12,1
3813,2e68e8c34_2020-11-23_4,0
3814,2e698e204_2020-11-28_17,1
3815,2e68e7d4c_2020-11-27_18,1
3816,2e69e8dfc_2020-11-29_20,1
3817,2e69ef06c_2020-11-26_19,1
3818,2e698bec4_2020-11-24_11,1
3819,2e68e668c_2020-11-25_19,1
3820,2e69c41ec_2020-11-27_1,1
3821,2e69e938c_2020-11-28_16,1
3822,2e6994a84_2020-11-28_19,1
3823,2e69851dc_2020-11-27_14,1
3824,2e68e664c_2020-11-27_17,1
3825,2e68e84dc_2020-11-23_21,1
3826,2e698d96c_2020-11-27_17,1
3827,2e69e9384_2020-11-26_19,1
3828,2e68e625c_2020-11-27_17,1
3829,2e698e46c_2020-11-27_19,1
3830,2e69e9164_2020-11-25_19,1
3831,2e698faa4_2020-11-27_8,1
3832,2e699a66c_2020-11-28_17,1
3833,2e69c91ec_2020-11-25_6,1
3834,2e68e841c_2020-11-28_16,1
3835,2e68e8f4c_2020-11-25_15,0
3836,2e698e424_2020-11-25_15,1
3837,2e6994a84_2020-11-24_3,1
3838,2e69e6204_2020-11-25_14,1
3839,2e698d544_2020-11-26_5,0
3840,2e698c36c_2020-11-28_23,1
3841,2e69c67c4_2020-11-29_18,1
3842,2e698d354_2020-11-26_17,1
3843,2e698a3fc_2020-11-24_9,1
3844,2e698e654_2020-11-25_6,0
3845,2e68e7d84_2020-11-28_17,1
3846,2e69910e4_2020-11-26_19,1
3847,2e699b1dc_2020-11-26_13,1
3848,2e69eba14_2020-11-26_3,1
3849,2e69928c4_2020-11-27_18,1
3850,2e68e8b9c_2020-11-28_12,1
3851,2e69e895c_2020-11-28_21,1
3852,2e68dd474_2020-11-26_13,0
3853,2e698f974_2020-11-29_4,0
3854,2e698f064_2020-11-28_14,1
3855,2e69ec7dc_2020-11-23_12,1
3856,2e68e7d2c_2020-11-27_19,1
3857,2e68e7d6c_2020-11-24_10,1
3858,2e68e60ec_2020-11-26_10,1
3859,2e698542c_2020-11-24_16,1
3860,2e6992d74_2020-11-28_15,1
3861,2e68e6734_2020-11-26_6,1
3862,2e69c419c_2020-11-28_12,1
3863,2e698cf1c_2020-11-26_9,1
3864,2e698cffc_2020-11-24_1,0
3865,2e69ec16c_2020-11-28_7,1
3866,2e69ea654_2020-11-29_15,1
3867,2e68e65ec_2020-11-28_14,1
3868,2e6991bb4_2020-11-24_11,1
3869,2e698ec84_2020-11-26_5,0
3870,2e69c5904_2020-11-28_16,1
3871,2e69e8dfc_2020-11-29_19,1
3872,2e698cfc4_2020-11-29_13,1
3873,2e68e81bc_2020-11-27_19,1
3874,2e69eb224_2020-11-28_18,1
3875,2e69e95b4_2020-11-24_7,1
3876,2e68e8f04_2020-11-27_16,1
3877,2e69c5fac_2020-11-26_15,1
3878,2e68e6654_2020-11-27_19,1
3879,2e69c482c_2020-11-29_22,1
3880,2e69e8e04_2020-11-29_11,1
3881,2e69e974c_2020-11-29_13,1
3882,2e68e8f1c_2020-11-25_15,0
3883,2e69ec764_2020-11-28_17,1
3884,2e69e93ac_2020-11-28_18,1
3885,2e6985214_2020-11-24_21,1
3886,2e68e607c_2020-11-28_1,0
3887,2e699ae5c_2020-11-25_7,1
3888,2e698c23c_2020-11-28_16,1
3889,2e68e6104_2020-11-29_14,1
3890,2e6992ba4_2020-11-25_18,1
3891,2e699beac_2020-11-26_7,1
3892,2e69e8eec_2020-11-29_22,1
3893,2e699ae84_2020-11-27_5,1
3894,2e698b984_2020-11-26_13,1
3895,2e6999fac_2020-11-29_15,1
3896,2e699af1c_2020-11-26_17,1
3897,2e698b97c_2020-11-27_19,1
3898,2e69eba0c_2020-11-29_9,1
3899,2e69c67cc_2020-11-26_9,1
3900,2e68e6454_2020-11-26_10,1
3901,2e698d81c_2020-11-26_11,1
3902,2e698cf1c_2020-11-26_16,1
3903,2e69c8ec4_2020-11-24_11,1
3904,2e699b90c_2020-11-25_17,1
3905,2e698c55c_2020-11-27_20,1
3906,2e698c714_2020-11-23_17,1
3907,2e698c004_2020-11-27_8,1
3908,2e69eea64_2020-11-25_16,1
3909,2e698f0fc_2020-11-29_13,1
3910,2e68e8aac_2020-11-25_15,1
3911,2e698d03c_2020-11-26_17,1
3912,2e68e8b04_2020-11-25_20,1
3913,2e69e8b54_2020-11-28_16,1
3914,2e6991c44_2020-11-27_9,1
3915,2e699a10c_2020-11-28_19,1
3916,2e6992bdc_2020-11-28_15,1
3917,2e68ef4f4_2020-11-28_1,0
3918,2e698c27c_2020-11-27_20,1
3919,2e698e36c_2020-11-27_14,1
3920,2e699a894_2020-11-23_7,1
3921,2e68e8bfc_2020-11-24_14,1
3922,2e69e8e0c_2020-11-25_8,1
3923,2e69e8d64_2020-11-26_14,1
3924,2e698f0fc_2020-11-26_18,1
3925,2e69ec7e4_2020-11-28_14,1
3926,2e68e7204_2020-11-28_20,1
3927,2e68dd39c_2020-11-27_18,1
3928,2e68e6e34_2020-11-28_22,1
3929,2e698e7e4_2020-11-27_17,1
3930,2e68e81dc_2020-11-27_14,0
3931,2e69eec0c_2020-11-28_15,1
3932,2e68e8444_2020-11-23_9,1
3933,2e69eb58c_2020-11-23_8,1
3934,2e699214c_2020-11-24_20,1
3935,2e6984fa4_2020-11-28_17,1
3936,2e69ee5ec_2020-11-29_18,1
3937,2e68e86a4_2020-11-27_13,0
3938,2e68e618c_2020-11-28_18,1
3939,2e69ebe84_2020-11-28_17,1
3940,2e6992944_2020-11-28_14,1
3941,2e6991944_2020-11-27_12,1
3942,2e698d80c_2020-11-28_21,1
3943,2e6992504_2020-11-26_1,1
3944,2e68e88c4_2020-11-27_20,1
3945,2e69c5bfc_2020-11-25_11,1
3946,2e6992afc_2020-11-25_17,1
3947,2e6994a14_2020-11-26_8,1
3948,2e699a6bc_2020-11-28_17,1
3949,2e698db94_2020-11-25_4,0
3950,2e698e7bc_2020-11-25_17,1
3951,2e69ef134_2020-11-28_15,1
3952,2e69c466c_2020-11-28_16,1
3953,2e6991a4c_2020-11-24_11,1
3954,2e69ec08c_2020-11-24_13,1
3955,2e698e334_2020-11-29_7,0
3956,2e69c402c_2020-11-26_17,1
3957,2e69ee5a4_2020-11-27_21,1
3958,2e698f05c_2020-11-26_6,0
3959,2e69e8844_2020-11-28_18,1
3960,2e69e9244_2020-11-28_18,1
3961,2e6992894_2020-11-27_14,1
3962,2e68e62c4_2020-11-28_14,1
3963,2e69f2d2c_2020-11-27_18,1
3964,2e698c86c_2020-11-23_19,1
3965,2e698e79c_2020-11-27_3,1
3966,2e699a114_2020-11-28_15,1
3967,2e698c55c_2020-11-27_19,1
3968,2e698e754_2020-11-29_12,1
3969,2e69ee604_2020-11-28_18,1
3970,2e698e69c_2020-11-28_16,1
3971,2e699a68c_2020-11-28_17,1
3972,2e69c47cc_2020-11-26_22,1
3973,2e69e87dc_2020-11-24_1,1
3974,2e6984dfc_2020-11-28_15,1
3975,2e68e720c_2020-11-29_13,1
3976,2e699400c_2020-11-28_9,1
3977,2e68e8dcc_2020-11-24_1,0
3978,2e698c034_2020-11-29_17,1
3979,2e698e88c_2020-11-25_10,1
3980,2e68e8144_2020-11-28_16,1
3981,2e698e424_2020-11-24_18,1
3982,2e699b27c_2020-11-27_1,1
3983,2e6993b4c_2020-11-26_15,1
3984,2e699a1d4_2020-11-28_19,1
3985,2e68e814c_2020-11-28_15,0
3986,2e699295c_2020-11-23_8,1
3987,2e699a694_2020-11-25_19,1
3988,2e698e49c_2020-11-24_7,0
3989,2e69e8e9c_2020-11-24_14,1
3990,2e68e8614_2020-11-27_16,1
3991,2e68e7f74_2020-11-23_19,1
3992,2e68e6b9c_2020-11-29_17,1
3993,2e68ef49c_2020-11-27_16,1
3994,2e69c41b4_2020-11-25_19,1
3995,2e698fbfc_2020-11-28_3,0
3996,2e698d81c_2020-11-25_20,1
3997,2e68ef52c_2020-11-26_16,1
3998,2e68e7924_2020-11-27_20,1
3999,2e69ee5bc_2020-11-25_12,1
4000,2e69ea664_2020-11-23_22,1
4001,2e698c1cc_2020-11-26_3,0
4002,2e6999e1c_2020-11-29_0,1
4003,2e6994a6c_2020-11-28_21,1
4004,2e698c7cc_2020-11-24_22,1
4005,2e698d454_2020-11-29_8,1
4006,2e698f754_2020-11-24_21,1
4007,2e698c3ac_2020-11-28_11,1
4008,2e698dcdc_2020-11-26_19,1
4009,2e68e6e04_2020-11-27_17,1
4010,2e68e8c0c_2020-11-24_17,1
4011,2e68e66cc_2020-11-25_14,1
4012,2e68e7c24_2020-11-27_9,0
4013,2e6a20ba4_2020-11-29_15,1
4014,2e69c48cc_2020-11-24_17,1
4015,2e68e6254_2020-11-26_1,0
4016,2e68e7d14_2020-11-28_17,1
4017,2e698a4e4_2020-11-27_19,1
4018,2e68ef524_2020-11-25_13,1
4019,2e69c5aac_2020-11-23_14,1
4020,2e68e84c4_2020-11-28_13,0
4021,2e698d00c_2020-11-29_22,1
4022,2e698c1e4_2020-11-27_10,1
4023,2e698c10c_2020-11-28_21,1
4024,2e698d73c_2020-11-28_23,1
4025,2e68e67f4_2020-11-28_19,1
4026,2e68e8634_2020-11-27_19,1
4027,2e698cf94_2020-11-23_9,1
4028,2e68e8a2c_2020-11-29_14,1
4029,2e68dd43c_2020-11-27_14,0
4030,2e69ea7ac_2020-11-23_0,1
4031,2e698ebac_2020-11-29_17,1
4032,2e698e814_2020-11-28_4,0
4033,2e698fb34_2020-11-28_20,1
4034,2e68e8944_2020-11-27_14,1
4035,2e698c00c_2020-11-29_13,1
4036,2e68e7ca4_2020-11-23_11,1
4037,2e69c5abc_2020-11-26_7,1
4038,2e69ec614_2020-11-24_13,1
4039,2e68e67cc_2020-11-25_19,1
4040,2e69c5c24_2020-11-29_15,1
4041,2e698c7b4_2020-11-27_22,1
4042,2e698cfec_2020-11-25_14,1
4043,2e68e8114_2020-11-29_16,1
4044,2e698b91c_2020-11-24_20,1
4045,2e6993514_2020-11-29_18,1
4046,2e6993244_2020-11-24_12,1
4047,2e698dd5c_2020-11-28_17,1
4048,2e699106c_2020-11-29_10,1
4049,2e6988c04_2020-11-24_18,1
4050,2e69ec7dc_2020-11-25_12,1
4051,2e68e839c_2020-11-28_16,1
4052,2e68dd5d4_2020-11-26_17,1
4053,2e68e6c3c_2020-11-29_12,1
4054,2e69ef484_2020-11-25_8,1
4055,2e68e8924_2020-11-24_18,1
4056,2e68e8f34_2020-11-25_15,0
4057,2e698e524_2020-11-28_17,1
4058,2e6984d6c_2020-11-25_17,1
4059,2e69e8dfc_2020-11-25_8,1
4060,2e698c1a4_2020-11-28_18,1
4061,2e698fb3c_2020-11-28_10,1
4062,2e698fb1c_2020-11-28_11,1
4063,2e698eb9c_2020-11-26_21,1
4064,2e6999fa4_2020-11-29_15,1
4065,2e68e625c_2020-11-28_21,1
4066,2e68e874c_2020-11-27_14,0
4067,2e6992224_2020-11-28_8,1
4068,2e699a14c_2020-11-24_17,1
4069,2e699a89c_2020-11-23_19,1
4070,2e69ec11c_2020-11-27_18,1
4071,2e698e654_2020-11-26_12,1
4072,2e68ef554_2020-11-24_16,1
4073,2e69e9274_2020-11-28_20,1
4074,2e69e96e4_2020-11-25_20,1
4075,2e69c485c_2020-11-23_21,1
4076,2e698bc64_2020-11-28_17,1
4077,2e698df54_2020-11-27_11,1
4078,2e69e9474_2020-11-27_19,1
4079,2e698c844_2020-11-23_19,1
4080,2e6a20e54_2020-11-26_6,0
4081,2e69eecbc_2020-11-29_20,1
4082,2e68dd60c_2020-11-27_5,0
4083,2e698df3c_2020-11-24_17,1
4084,2e69851fc_2020-11-29_17,1
4085,2e69e8954_2020-11-26_23,1
4086,2e6992cfc_2020-11-28_20,1
4087,2e68e6454_2020-11-27_21,1
4088,2e698c42c_2020-11-24_6,0
4089,2e69e9eb4_2020-11-28_11,1
4090,2e698fb24_2020-11-24_9,1
4091,2e698e414_2020-11-26_14,1
4092,2e68e8cec_2020-11-24_16,1
4093,2e6984df4_2020-11-25_3,0
4094,2e69965dc_2020-11-26_18,1
4095,2e698eb04_2020-11-28_16,1
4096,2e68e664c_2020-11-26_20,1
4097,2e699a1d4_2020-11-27_10,1
4098,2e698e79c_2020-11-28_20,1
4099,2e6992af4_2020-11-23_14,1
4100,2e6984fa4_2020-11-23_22,1
4101,2e698457c_2020-11-24_21,1
4102,2e69e9264_2020-11-24_4,1
4103,2e698e7bc_2020-11-25_19,1
4104,2e6992a7c_2020-11-23_3,0
4105,2e69c4164_2020-11-29_17,1
4106,2e699a114_2020-11-24_17,1
4107,2e698e7e4_2020-11-25_15,1
4108,2e698d02c_2020-11-25_19,1
4109,2e69c8bac_2020-11-24_20,1
4110,2e69ec7fc_2020-11-27_21,1
4111,2e6994a84_2020-11-27_10,1
4112,2e68dd60c_2020-11-24_4,0
4113,2e69923e4_2020-11-24_10,1
4114,2e69ee50c_2020-11-28_13,1
4115,2e698cfc4_2020-11-27_10,1
4116,2e699238c_2020-11-27_18,1
4117,2e69c46cc_2020-11-26_19,1
4118,2e699018c_2020-11-23_16,1
4119,2e69e8874_2020-11-26_10,0
4120,2e698dcc4_2020-11-29_11,1
4121,2e698dc64_2020-11-27_10,1
4122,2e698f074_2020-11-28_18,1
4123,2e69ef474_2020-11-28_11,1
4124,2e6994a14_2020-11-28_19,1
4125,2e699a1c4_2020-11-26_7,1
4126,2e69e884c_2020-11-28_15,1
4127,2e69c5914_2020-11-28_19,1
4128,2e698d80c_2020-11-26_12,1
4129,2e69851e4_2020-11-23_14,1
4130,2e68e64f4_2020-11-24_17,1
4131,2e68e8f1c_2020-11-26_12,0
4132,2e698b8e4_2020-11-25_9,1
4133,2e68e8484_2020-11-25_14,0
4134,2e698a5cc_2020-11-25_18,1
4135,2e69e8844_2020-11-26_12,1
4136,2e698ce34_2020-11-27_3,1
4137,2e6984be4_2020-11-29_1,0
4138,2e69c39cc_2020-11-23_23,1
4139,2e698e47c_2020-11-28_3,0
4140,2e68e8924_2020-11-27_17,1
4141,2e698e49c_2020-11-25_15,1
4142,2e699280c_2020-11-24_6,1
4143,2e68e86d4_2020-11-27_17,1
4144,2e698d71c_2020-11-29_19,1
4145,2e69ebd7c_2020-11-29_17,1
4146,2e69e8dfc_2020-11-28_19,1
4147,2e699a114_2020-11-25_18,1
4148,2e69ea6f4_2020-11-27_16,1
4149,2e69c466c_2020-11-27_18,1
